Life_expectancy,Status,Percentage_expenditure,GDP,ICOR,Schooling
76.5,Developing,3663.764502,42112.23565,0.826,13.3
76.3,Developing,387.774991,4462.3129,0.824,13.3
76.2,Developing,308.0660742,3549.14832,0.826,13.3
76,Developing,292.4022672,3372.57517,0.831,13.2
75.8,Developing,4003.908598,45758.9554,0.829,13.1
75.6,Developing,3759.457226,42672.61323,0.826,12.9
75.4,Developing,3749.941617,42372.22166,0.823,12.8
75.3,Developing,3427.320332,39439.8197,0.818,12.6
75.1,Developing,2972.448675,36161.1761,0.813,12.4
74.9,Developing,277.1818332,3323.52318,0.808,12.3
74.7,Developing,2598.842827,31311.35936,0.803,12.1
74.5,Developing,243.7539129,3161.52935,0.798,12
74.2,Developing,262.9589578,3371.26869,0.791,11.8
81.2,Developed,0,,,
81,Developed,0,,,
87,Developed,0,,,
86,Developed,0,,,
86,Developed,0,,,
82,Developed,0,,,
81,Developed,0,,,
79.6,Developed,0,,,
79.5,Developed,0,,,
79.3,Developed,0,,,
79,Developed,0,,,
78.8,Developed,0,,,
78.3,Developed,0,,,
78.2,Developed,0,,,
78,Developed,0,,,
77.8,Developed,0,,,
61.8,Developing,0,,,
67,Developing,0,,,
59.7,Developing,0,,,
58.6,Developing,0,,,
58.3,Developing,0,,,
57.5,Developing,0,,,
56.9,Developing,0,,,
56.2,Developing,0,,,
54.5,Developing,0,,,
53.1,Developing,0,,,
52.2,Developing,0,,,
51.5,Developing,0,,,
58,Developing,0,,,
52,Developing,0,,,
49.6,Developing,0,,,
49.2,Developing,0,,,
79.3,Developed,0,,,
79.1,Developed,0,,,
78.9,Developed,0,,,
78.8,Developed,0,,,
78.7,Developed,0,,,
78.7,Developed,0,,,
78.5,Developed,0,,,
78.2,Developed,0,,,
78.1,Developed,0,,,
77.8,Developed,0,,,
77.5,Developed,0,,,
77.5,Developed,0,,,
77.2,Developed,0,,,
77,Developed,0,,,
76.9,Developed,0,,,
76.8,Developed,0,,,
77,Developing,0,15524.84247,0.794,15.5
76.8,Developing,463.6397821,16737.89827,0.791,15.5
76.8,Developing,482.8039445,16881.2568,0.788,15.5
76.5,Developing,339.7190493,1592.6819,0.784,15.5
77,Developing,417.9117441,14166.4998,0.78,15.5
76.3,Developing,2331.532804,11938.212,0.777,15.6
76.6,Developing,1871.736563,9415.17386,0.774,15.5
76.4,Developing,24.73142261,962.312164,0.77,15.7
75.4,Developing,14.47305874,79.69746,0.76,15.3
76.2,Developing,1712.225506,5877.87678,0.756,15.2
75.7,Developing,152.5448405,522.951116,0.753,15.5
75.4,Developing,882.356362,4117.38853,0.75,15.5
75.4,Developing,160.8400141,3622.52284,0.747,15
75.4,Developing,27.46880965,488.768855,0.746,14.7
75.2,Developing,421.4804282,6281.37747,0.742,14.2
75.1,Developing,645.9583816,6871.897677,0.738,14
69.4,Developing,0,2137.576852,0.697,12.1
69.2,Developing,0.442802404,25.448414,0.69,12.1
69.1,Developing,19.1624696,197.551233,0.681,12
68.8,Developing,16.71406295,174.468298,0.673,12
68.5,Developing,140.6905284,1564.966945,0.664,12
68.3,Developing,119.4571154,1377.8214,0.657,11.9
68,Developing,92.81479759,1213.265328,0.651,11.8
67.9,Developing,13.89021225,182.28625,0.644,11.9
67.8,Developing,9.290983645,83.476942,0.631,11.8
67.6,Developing,77.27092119,654.2838373,0.626,11.8
67.3,Developing,40.13342094,546.776852,0.62,11.7
67.8,Developing,34.41887163,465.1198869,0.613,11.6
67.2,Developing,28.52135777,396.129969,0.607,11.3
67.1,Developing,24.99438738,383.3494997,0.6,11
67.4,Developing,43.66385568,456.734892,0.594,10.7
67.1,Developing,48.50941741,558.221144,0,10.6
72,Developing,0,285.83414,0.598,10.8
71.7,Developing,564.8167043,3148.36513,0.596,10.8
71.6,Developing,447.545645,3167.34356,0.591,10.8
71.4,Developing,427.9885222,3158.58688,0.592,10.8
71.2,Developing,457.9731742,3275.91684,0.591,10.8
71,Developing,471.8626525,2965.82434,0.59,10.8
78,Developing,361.0940984,2643.441423,0.589,10.7
75,Developing,345.339056,2697.961375,0.582,10.7
73,Developing,342.4908556,2393.367265,0.579,10.7
71,Developing,43.19780767,247.97823,0.572,10.6
69.9,Developing,337.2942846,1886.433359,0,10.6
69.6,Developing,334.1673373,1787.94723,0,10.7
69.4,Developing,27.29839073,158.52724,0,10.4
69.3,Developing,171.1373611,1353.934819,0,10.2
69.1,Developing,163.105292,1362.61731,0,10.1
69,Developing,21.90075232,1469.849149,0,9.6
74.1,Developing,0,,0.769,14.3
73.9,Developing,0,,0.771,14.2
73.8,Developing,0,,0.77,14.2
73.7,Developing,0,,0.767,14.1
73.8,Developing,0,,0.756,14.1
73.7,Developing,0,,0.754,14
73.6,Developing,0,,0.754,14
73.2,Developing,0,,0.745,13.4
73.4,Developing,0,,0.728,12.9
73.6,Developing,0,,0.714,12.4
73.6,Developing,0,,0.7,11.8
73.3,Developing,0,,0.687,11.6
72.4,Developing,0,,0.688,11.6
73.1,Developing,0,,0.684,11
72.5,Developing,0,,0.672,10.4
72.5,Developing,0,,0.67,10.6
76,Developing,0,,0.678,12.6
75.9,Developing,0,,0.675,12.5
75.7,Developing,0,,0.668,12.3
75.6,Developing,0,,0.662,12.2
75.4,Developing,0,,0.655,12
75.2,Developing,0,,0.647,11.9
75,Developing,0,,0.641,11.7
74.9,Developing,0,,0.633,11.6
74.7,Developing,0,,0.625,11.4
74.6,Developing,0,,0.618,11.3
74.4,Developing,0,,0.609,11.1
74.2,Developing,0,,0.601,11
74,Developing,0,,0.592,10.9
73.8,Developing,0,,0.584,10.7
73.6,Developing,0,,0.576,10.6
73.4,Developing,0,,0.569,10.4
65.7,Developing,0,,0.499,9
65.4,Developing,0,,0.5,9
65.4,Developing,0,,0.498,9
64.7,Developing,0,,0.494,9
64.6,Developing,0,,0.493,8.6
64.4,Developing,0,,0.488,8.5
64.1,Developing,0,,0.483,8.4
63.8,Developing,0,,0.48,8.5
63.4,Developing,0,,0.477,8.6
63,Developing,0,,0.475,8.7
62.6,Developing,0,,0.47,8.6
62.2,Developing,0,,0.464,8.4
61.9,Developing,0,,0.457,8.2
61.5,Developing,0,,0.45,8
61.1,Developing,0,,0.444,7.9
68,Developing,0,,0.436,7.7
61.8,Developing,0,1313.889646,0.576,12.5
61.1,Developing,196.6675768,1738.8822,0.57,12.5
63,Developing,20.62306285,185.793359,0.565,12.5
59.2,Developing,196.9152496,1734.93612,0.554,12.3
58.2,Developing,183.0461695,1644.619672,0.543,12
58,Developing,184.3649102,1463.213573,0.533,11.8
57.4,Developing,143.8698873,1139.11233,0.518,11.6
55.7,Developing,153.6783754,1369.68249,0.504,11.4
52.6,Developing,10.85148218,114.587985,0.492,11.1
58,Developing,1.860003739,13.154199,0.479,10.9
49.3,Developing,121.879331,691.3178164,0.467,10.7
47.9,Developing,8.369851529,53.2772217,0.456,10.5
46.4,Developing,65.78997404,429.1583434,0.443,10.2
45.5,Developing,54.04348047,377.135244,0.433,10
44.6,Developing,46.83027463,378.2736238,0.424,9.8
43.8,Developing,45.61688038,341.955625,0.418,9.6
67,Developing,0,118.69383,0.507,10.3
59.2,Developing,10.82259524,127.47462,0.498,10.3
58,Developing,10.66670728,111.227396,0.488,10.4
56.6,Developing,92.60233636,955.648466,0.464,9.8
54.9,Developing,63.75053034,839.927936,0.452,10.1
52.4,Developing,53.30858081,713.63562,0.436,10
50,Developing,1.040021112,65.824121,0.419,9.9
48.2,Developing,20.84342867,325.678573,0.421,9.7
46.6,Developing,29.81456607,396.9982166,0.414,9.6
45.4,Developing,34.26216876,414.796232,0.408,9.5
44.6,Developing,8.7174087,444.76575,0.406,9.3
44.3,Developing,0,454.366654,0.407,9.2
44.5,Developing,0,453.3511552,0.418,9.5
44.8,Developing,0,57.34834,0.427,10
45.3,Developing,0,548.587312,0.427,9.8
46,Developing,0,547.3588785,0.434,9.8
